Grid Cell ID,Area,Site (MPA/ REF),Old/New,Lat Center Point,Lon Center Point,Lat 1,Lon 1,Lat 2,Lon 2,Lat 3,Lon 3,Lat 4,Lon 4,Cell Sampled 2017,Cell Sampled 2007,Cell Sampled 2008,Cell Sampled 2009,Cell Sampled 2010,Cell Sampled 2011,Cell Sampled 2012,Cell Sampled 2013,Cell Sampled 2014,Cell Sampled 2015,Cell Sampled 2016,Cell Sampled 2018,Cell Sampled 2019,Cell Sampled 2020,Cell Sampled 2021,Cell Sampled 2022,Cell Sampled 2023,Cell Sampled 2024,Cell Sampled 2025
SW09,SW,MPA,,33.01884,-117.29535,33.01665,-117.29810,33.02116,-117.29795,33.02103,-117.29260,33.01652,-117.29276,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW10,SW,MPA,,33.01720,-117.28947,33.01500,-117.29222,33.01952,-117.29206,33.01939,-117.28672,33.01487,-117.28687,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
SW11,SW,MPA,,33.01255,-117.28840,33.01036,-117.29115,33.01487,-117.29100,33.01474,-117.28565,33.01023,-117.28581,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
SW12,SW,MPA,,33.00769,-117.29556,33.00550,-117.29831,33.01001,-117.29815,33.00988,-117.29281,33.00537,-117.29296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW13,SW,MPA,,33.00756,-117.29003,33.00536,-117.29278,33.00988,-117.29263,33.00975,-117.28729,33.00524,-117.28744,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW14,SW,MPA,,33.00232,-117.28341,33.00012,-117.28616,33.00463,-117.28601,33.00451,-117.28066,32.99999,-117.28082,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SW15,SW,REF,,32.99765,-117.28893,32.99546,-117.29168,32.99997,-117.29153,32.99985,-117.28619,32.99533,-117.28634,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
SW16,SW,REF,,32.99466,-117.28350,32.99247,-117.28625,32.99697,-117.28610,32.99685,-117.28076,32.99234,-117.28091,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
SW17,SW,REF,,32.99007,-117.28669,32.98788,-117.28944,32.99239,-117.28928,32.99226,-117.28394,32.98775,-117.28410,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
SW18,SW,REF,,32.98531,-117.28515,32.98312,-117.28790,32.98763,-117.28775,32.98750,-117.28240,32.98299,-117.28256,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
SW19,SW,REF,,32.95901,-117.27527,32.95682,-117.27801,32.96133,-117.27786,32.96120,-117.27252,32.95669,-117.27267,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
SWMM,SW,MPA,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
SWRR,SW,REF,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TD01,TD,REF,,41.05217,-124.16789,41.05445,-124.16496,41.04995,-124.16488,41.04988,-124.17083,41.05439,-124.17091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD02,TD,REF,,41.05917,-124.16964,41.05689,-124.17257,41.06139,-124.17265,41.06145,-124.16670,41.05695,-124.16662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD03,TD,REF,,41.06894,-124.17466,41.06665,-124.17760,41.07116,-124.17768,41.07122,-124.17173,41.06672,-124.17165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD04,TD,REF,,41.07477,-124.17765,41.07252,-124.18063,41.07702,-124.18062,41.07701,-124.17467,41.07251,-124.17468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD05,TD,REF,,41.08603,-124.17122,41.08831,-124.16829,41.08381,-124.16821,41.08374,-124.17416,41.08825,-124.17424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD06,TD,REF,,41.10682,-124.17306,41.10910,-124.17012,41.10460,-124.17004,41.10453,-124.17599,41.10904,-124.17607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD07,TD,REF,,41.11464,-124.17305,41.11692,-124.17012,41.11242,-124.17004,41.11236,-124.17599,41.11686,-124.17607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD08,TD,REF,,41.12118,-124.17199,41.11896,-124.16898,41.11890,-124.17493,41.12340,-124.17501,41.12346,-124.16906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD09,TD,REF,,41.12119,-124.17987,41.12347,-124.17694,41.11897,-124.17686,41.11891,-124.18281,41.12341,-124.18289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD10,TD,REF,,41.13090,-124.17696,41.13318,-124.17402,41.12868,-124.17394,41.12862,-124.17990,41.13312,-124.17998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TD11,TD,REF,,41.13855,-124.17016,41.13633,-124.16714,41.13626,-124.17310,41.14077,-124.17318,41.14083,-124.16722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM01,TM,REF,,39.64508,-123.79837,39.64732,-123.80130,39.64735,-123.79547,39.64285,-123.79547,39.64280,-123.80125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM02,TM,REF,,39.65231,-123.79624,39.65454,-123.79917,39.65457,-123.79334,39.65007,-123.79334,39.65002,-123.79911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
TM03,TM,REF,,39.65298,-123.80254,39.65522,-123.80547,39.65525,-123.79964,39.65075,-123.79964,39.65070,-123.80542,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM04,TM,REF,,39.65820,-123.79794,39.66043,-123.80087,39.66046,-123.79504,39.65596,-123.79504,39.65591,-123.80081,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM05,TM,REF,,39.66335,-123.80220,39.66558,-123.80513,39.66562,-123.79929,39.66111,-123.79929,39.66106,-123.80507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM06,TM,REF,,39.66821,-123.80313,39.67044,-123.80606,39.67048,-123.80022,39.66597,-123.80022,39.66592,-123.80600,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM07,TM,REF,,39.67632,-123.80206,39.67856,-123.80499,39.67859,-123.79915,39.67409,-123.79915,39.67403,-123.80493,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
TM08,TM,REF,,39.67221,-123.80988,39.67445,-123.81281,39.67448,-123.80697,39.66998,-123.80697,39.66993,-123.81275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
TM09,TM,REF,,39.67998,-123.80864,39.68219,-123.81164,39.68225,-123.80558,39.67772,-123.80578,39.67770,-123.81156,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM10,TM,REF,,39.68894,-123.81461,39.69117,-123.81756,39.69122,-123.81172,39.68670,-123.81167,39.68667,-123.81750,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
TM11,TM,REF,,39.68476,-123.80834,39.68697,-123.81134,39.68703,-123.80529,39.68250,-123.80548,39.68247,-123.81126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM12,TM,REF,,39.69412,-123.81414,39.69635,-123.81709,39.69641,-123.81126,39.69188,-123.81120,39.69185,-123.81704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
TM13,TM,REF,,39.69907,-123.81595,39.70129,-123.81890,39.70135,-123.81307,39.69682,-123.81301,39.69679,-123.81884,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
TM14,TM,REF,,39.62978,-123.79587,39.63202,-123.79879,39.63205,-123.79296,39.62755,-123.79296,39.62749,-123.79874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM15,TM,REF,,39.65907,-123.80850,39.66131,-123.81143,39.66133,-123.80560,39.65684,-123.80560,39.65678,-123.81137,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM16,TM,REF,,39.65902,-123.81538,39.66126,-123.81831,39.66129,-123.81247,39.65679,-123.81247,39.65673,-123.81825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM17,TM,REF,,39.66303,-123.82213,39.66527,-123.82506,39.66529,-123.81922,39.66079,-123.81922,39.66074,-123.82500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM18,TM,REF,,39.66819,-123.82452,39.67043,-123.82745,39.67046,-123.82162,39.66596,-123.82162,39.66590,-123.82739,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM19,TM,REF,,39.67340,-123.82109,39.67564,-123.82402,39.67566,-123.81818,39.67117,-123.81818,39.67111,-123.82396,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM20,TM,REF,,39.66802,-123.81694,39.67026,-123.81987,39.67029,-123.81404,39.66579,-123.81404,39.66573,-123.81981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TM21,TM,REF,,39.66447,-123.80961,39.66671,-123.81254,39.66673,-123.80671,39.66224,-123.80671,39.66218,-123.81249,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM22,TM,REF,,39.68709,-123.82100,39.68932,-123.82395,39.68938,-123.81811,39.68485,-123.81806,39.68482,-123.82389,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
TM23,TM,REF,,39.65303,-123.80925,39.65527,-123.81218,39.65529,-123.80634,39.65079,-123.80634,39.65074,-123.81212,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
TM24,TM,REF,,39.63947,-123.80238,39.64169,-123.80531,39.64175,-123.79950,39.63722,-123.79944,39.63720,-123.80528,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM25,TM,MPA,,39.59564,-123.82068,39.59786,-123.82363,39.59792,-123.81780,39.59341,-123.81774,39.59336,-123.82357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM26,TM,MPA,,39.59523,-123.81422,39.59745,-123.81716,39.59751,-123.81133,39.59301,-123.81127,39.59295,-123.81710,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM27,TM,MPA,,39.59438,-123.80792,39.59660,-123.81086,39.59665,-123.80503,39.59215,-123.80497,39.59210,-123.81081,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM28,TM,MPA,,39.59442,-123.80186,39.59664,-123.80481,39.59669,-123.79897,39.59219,-123.79892,39.59214,-123.80475,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM29,TM,MPA,,39.58540,-123.80175,39.58764,-123.80469,39.58767,-123.79886,39.58317,-123.79881,39.58314,-123.80464,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM30,TM,MPA,,39.58413,-123.80919,39.58637,-123.81213,39.58640,-123.80630,39.58190,-123.80624,39.58187,-123.81208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TM31,TM,MPA,,39.59555,-123.79372,39.59779,-123.79667,39.59784,-123.79083,39.59331,-123.79078,39.59328,-123.79661,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
TM32,TM,MPA,,39.58999,-123.79016,39.59222,-123.79311,39.59228,-123.78728,39.58775,-123.78722,39.58772,-123.79306,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM33,TM,MPA,,39.58388,-123.79359,39.58612,-123.79651,39.58615,-123.79070,39.58165,-123.79065,39.58162,-123.79648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
TM34,TM,MPA,,39.58136,-123.78739,39.58360,-123.79031,39.58362,-123.78450,39.57912,-123.78445,39.57909,-123.79028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TM35,TM,MPA,,39.57651,-123.78419,39.57875,-123.78711,39.57878,-123.78131,39.57428,-123.78125,39.57425,-123.78708,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
TMMM,TM,MPA,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TMRR,TM,REF,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
